446	-0.00348009 -0.00691934 0.00679031 -0.00432143 -0.00150561 0.00392201 -0.00558507 0.00235281 0.00866146 -0.00296094 0.00146167 0.00467843 0.0054539 -0.00953198 0.00868114 -0.00687151 -0.00978217 0.00196267 -0.00259821 0.00586422 0.00655417 -0.0067754 0.00693799 -0.00538115 -0.00231064 0.00729086 -0.0060527 -0.00768298 0.00991948 0.00954045 0.0073963 -0.000239836 -0.00915692 -0.000329518 0.00204496 -0.00801523 -0.00254821 0.00337466 -0.0063708 -0.00426541 0.00512124 -0.00116211 0.0047389 0.0100338 -0.00272736 -0.00305691 0.00198373 0.00475434 -0.00246916 0.00205861 
447	-0.00416358 -0.00244522 -0.00571283 -0.00837077 0.0030498 -0.00793514 -0.00505553 0.000541163 0.00193377 0.00393679 -0.0027607 -0.00410329 -0.00327917 -0.00413939 0.00599909 0.00542925 -0.000847377 -0.00323228 0.00317166 -0.00933057 0.00994037 0.00449383 0.00190379 -0.00474364 -0.00568013 -0.000942021 0.00972458 -0.00167739 0.00644623 -0.00367894 -0.00773389 -0.00414143 0.00456624 -0.00722374 -0.00566005 0.0029898 0.00185246 0.00951446 -0.00321283 -0.000729436 -0.00114723 -0.00538569 0.00604623 0.00115006 0.00783324 0.00812389 0.00526445 0.00547028 0.00529294 0.00953562 
448	-0.00563222 0.00176231 0.000771894 -0.002917 -0.00080008 0.00627029 0.00195559 0.00977266 0.00711874 0.00138805 -0.00749626 0.00438156 -0.000802875 -0.00188105 -0.00908035 -0.000579508 -0.00763768 -0.00204001 0.00283368 0.00581367 5.55678e-05 -0.00319962 0.000257001 -0.00377267 -0.00138061 0.0057287 0.00438219 -0.00173525 -0.00528289 -0.00901839 -0.0101254 0.000261314 -0.00387669 0.00182915 0.00203417 -0.00181133 0.00816858 0.00628588 0.00411647 -0.00877017 0.00346057 0.00246229 -0.00883279 -0.00216197 -0.000436454 -0.00703727 0.00940452 0.00017014 -0.00628411 -0.00183274 
449	0.00738324 0.00424833 0.00480884 0.00414006 -0.00154734 0.00656056 -0.000438815 -0.00826139 0.00203341 0.00535167 0.00582878 0.00471054 0.00433252 -0.00814225 -0.0058779 -0.0081374 -0.00392013 0.00595784 0.00277871 0.00531217 -0.000486506 0.00489659 0.00810286 0.00466572 0.00436272 0.00124731 0.00887325 -0.0044 -0.00214233 0.00439821 0.00922552 0.00594678 0.00488804 -0.00625118 0.0017836 -0.00891507 0.00606348 -0.00516186 0.0003359 0.00868473 -0.00214306 -0.0009972 0.00326915 0.00646994 -0.00501698 0.00602167 0.00191017 -0.00169322 -0.00880675 -0.00423508 
450	-0.00676755 0.003554 0.000261305 0.00302419 -0.0058535 0.00434629 -0.0056855 0.00503719 -0.000567063 -0.000337746 0.0092594 -0.00693264 0.00252714 -0.00644877 -0.000133714 0.00572837 -0.00815675 0.00844813 -0.00418694 0.0045249 0.00320394 0.000297207 -0.00124739 -0.00109935 -0.000764252 -0.00369738 0.00146242 -0.00308016 0.00734597 -0.00262557 0.00591425 -0.00531668 0.00162951 -0.001976 0.00950813 0.00187401 -0.00293893 -0.00377758 -0.00876683 0.00202419 -0.00529932 0.00965544 0.00603754 -0.00852631 -0.00918868 0.00256853 0.00195042 0.00630326 0.00471159 -0.00379104 
451	0.0092251 0.00508494 0.0020058 -0.00632253 0.00317888 0.00704222 0.00956368 -0.00943885 0.00860473 0.0013945 0.000167338 -0.00638714 -0.00762279 0.00386395 0.00648049 -0.00400049 0.00976059 0.00900951 -0.00530277 -0.00535622 -0.00875949 -0.00479479 -0.00142481 -0.00735816 -0.00158523 -0.00322008 0.00661025 0.00889782 -0.003421 0.00070509 0.00322678 -0.00209229 0.00471881 0.00369334 0.000456128 -0.00791811 -0.0090644 0.00635569 -0.00999974 0.00436857 -0.00982398 -0.0021238 0.00924419 0.00952911 -0.00221799 -0.00845293 -0.000108672 -0.00598134 0.00716559 0.00409418 
452	-0.00964091 0.000160355 -0.00388589 -0.00481713 0.00122991 0.00316313 -0.00175236 0.00167191 -0.00241075 0.00158079 -0.00394285 0.00590788 -0.00433205 -0.00827753 -0.00195882 0.00100319 -0.00159077 -0.00629228 0.00702113 0.00895006 0.00201809 0.00931751 0.0044056 0.00666954 -0.00941913 -0.00878771 0.00292295 0.00235503 0.00668248 0.00579154 -0.00134941 -0.00904747 0.00461843 0.00839066 -0.00339681 -0.00321759 -0.00630999 -0.00640449 -0.00822758 0.00704185 -0.000155216 0.0096008 -0.00659862 -0.0070087 0.00698465 0.00503541 0.00279722 -0.00289353 0.00867696 0.00229657 
453	0.00998793 0.00411743 0.00498718 0.00510393 0.00891078 -0.00734788 0.00597506 0.0102506 0.00584117 0.00624932 -0.010249 0.000170786 -0.00240307 0.00696539 -0.00637793 0.00526574 -0.00376316 0.00130968 0.00458765 -0.00380297 -0.00448718 0.00990809 0.00635678 -0.00375488 -0.00245298 0.00724658 -0.000582451 -0.00800352 0.00192509 0.00662943 -0.0097459 -0.00261242 -0.00173938 -0.000292418 0.00177191 -0.00619446 0.00287515 -0.000440434 -0.000893968 -0.00953559 0.00909972 -0.00453198 0.00261321 -0.0044314 0.00722215 -0.00353784 0.00527648 -0.00046587 -0.00751957 -0.00251043 
454	-0.00595648 0.00272616 -0.00917647 0.00367406 0.00792393 -0.00354532 -0.00763886 0.00979196 0.00489357 -0.00550059 0.0012091 0.000414134 -0.0046487 0.00439534 -0.00150174 -0.0029058 -0.00759228 -0.00136369 0.0067842 0.00764063 0.00217374 0.00715469 -0.00810622 -0.00206244 0.0048089 0.00933459 -0.00805925 -0.00408921 0.00113696 0.00844591 -0.00237071 0.00893003 0.00932958 -0.0094872 -0.00196981 0.00119185 0.00514151 0.00233888 0.000672202 0.00604157 0.00865728 -0.00634074 0.00108096 -0.00781536 0.00843311 -0.00695957 0.00516416 -0.00337049 0.00267355 -0.000531525 
455	-0.00603897 -0.010263 -0.00867563 -0.00407154 0.00115545 0.00374474 0.000620353 -0.000215995 -0.00937343 -0.00822131 -0.00258462 -0.00165948 0.00148778 0.00368089 -0.00658505 0.00093261 0.00767402 -0.00662768 0.0034433 0.00519257 -0.00893495 -0.000560515 -0.00961923 0.00630297 0.0059769 -0.0080552 -0.00499326 0.00328383 -0.00668448 0.00670049 -0.00786471 0.00666997 -0.00207142 0.00273542 0.00705943 -0.00569078 -0.00777205 -0.00720723 -0.00655167 -0.00561674 0.00959269 0.00462959 -0.00910048 0.00857822 -0.00802392 -0.00982516 -0.00764647 -0.00887137 0.00532978 0.00191457 
456	-0.00756921 0.000130008 0.00544308 0.00139347 -0.00275132 0.00839176 -4.11963e-05 0.00560237 -0.00528595 0.00542176 -0.00239828 0.00914242 0.00902613 -0.0012467 0.0103365 -0.00908025 0.00328762 0.00591119 0.00140503 0.0061719 -0.00668212 -0.00828818 0.00525615 0.00100563 0.00822445 0.0083314 -0.00624253 -0.00293593 0.00365607 0.00972066 -0.00759732 0.00848977 0.00189528 0.00905551 0.00664066 -0.000983914 0.00615096 -0.0043513 0.00102448 0.00798226 -0.0071794 0.00775404 0.00227661 -0.002905 0.00628528 -0.00143275 0.00473317 -0.0100204 -0.00558581 0.00348185 
457	-5.56962e-05 -0.000293529 0.00355262 0.00606461 -0.0077544 0.00266199 0.000799204 -0.00836569 -0.000795585 -0.00364815 0.00349908 0.00282538 -0.00941284 0.00131713 -0.00512803 -0.00358101 -0.00326398 -0.00831487 -0.00332716 0.0078955 -0.00704509 -0.00330818 0.000150713 -0.00355968 0.00326113 -0.0092608 0.00330526 0.00187774 -0.00216305 0.00384279 -0.0090204 -0.00480323 0.00264303 0.00785429 0.00334349 0.00634235 0.00601206 0.00608457 -0.00738423 0.00117125 -0.00791341 0.00542282 -0.00922493 0.00634799 -0.00333646 0.00043724 0.00851931 0.00786358 0.00774982 -0.00875745 
458	-0.000875015 -0.00989671 -0.00182727 0.00951804 0.00142805 0.00144575 -0.00697492 0.00296069 -0.00986354 0.00359835 -0.00460924 -0.0017079 -0.00368018 -0.00580754 -0.00685972 0.00374108 -0.00413152 0.00430396 -0.00607728 0.00518276 0.00456351 -0.00704041 0.0085217 -0.00859945 0.0015392 -0.00402875 0.00174599 -0.000399724 -0.00333804 -0.00943436 0.00198673 -0.0065563 -0.00865311 -0.00219497 -0.00166424 0.0066136 0.00637108 -0.00360925 0.00304225 0.00627952 0.00314654 0.00248306 -0.00337927 0.0057055 -0.00622042 -0.00767537 0.00371133 -0.00784019 0.00135679 -0.00624219 
459	0.00592175 0.000298286 -0.00978682 -0.00140382 -0.00590369 0.00672557 0.00208118 -0.0061091 -0.00905062 -0.00203076 -0.00189453 -0.00582071 -0.00612153 -0.00943317 -0.00801517 -0.00946743 -0.00812338 0.00279222 0.00593829 -0.00958121 -0.0089314 0.00319993 -0.00436644 -0.00656356 0.00217015 -0.0058144 0.00371764 0.0062306 0.0081792 -0.00888284 -0.00929819 -0.00608269 -0.00842657 -0.00556642 0.00345153 -0.00553689 -0.00528974 0.00559337 -0.00777491 -0.00436825 0.00368132 -0.000649397 0.00932732 -0.00334605 -0.00302625 0.00181909 -0.0053384 0.00394381 0.00545679 -0.0075251 
460	-0.00845206 -0.00799061 -0.00563535 -0.000513385 0.0049812 0.00153593 -0.00738206 -0.00934528 -0.0038409 0.00651769 0.0046431 0.00297977 0.00747262 0.00116275 0.0024684 -0.00194477 -0.00472977 -0.0022137 -0.00469038 -0.00301248 0.00322874 0.00616338 -0.000663035 0.00752447 0.00503798 -0.00279083 0.00255922 -0.00762844 -0.000601865 0.00884627 0.00245084 0.00765375 0.000623552 0.00584931 0.00938736 0.00361725 -0.00577818 0.00780039 0.00296283 -0.00333853 -0.00605739 -0.00185138 -0.00555706 -0.00191338 0.00219616 0.00330177 -0.00177504 -0.00711729 -0.00489174 0.00682214 
461	-0.00684499 -0.0087438 0.00149682 -0.00217906 0.00710182 -0.00224116 0.00649843 0.000266822 -0.00849855 -0.00157666 0.00292121 -0.00114794 -0.00823729 0.0033417 -0.00116351 -0.00373074 0.000401792 -0.0058155 -0.00712593 0.000682255 0.0047331 -0.00974181 0.00791752 -0.00390812 -0.00748337 -0.000688499 0.000111086 0.00643973 0.00753759 -0.000280306 0.0022844 0.00728631 0.00328615 0.00446425 -0.00515207 0.00161044 -0.000796231 -0.00111428 0.00455813 0.00281704 -0.00572135 -0.00571107 0.00733771 -0.00198137 0.00286857 0.00402415 -0.00877887 -0.00816303 0.00823484 -0.00194125 
462	-0.00194627 -0.000707985 -0.0102329 -0.0094879 0.00794491 0.00741215 -0.00548598 0.00478037 -0.00678893 -0.00828511 0.00645804 0.00668994 0.00867505 -0.00544181 -0.00594577 0.00928198 0.00177182 -0.00161925 0.00286206 0.000916263 -0.0052694 0.00195329 0.0013575 -0.00423547 -0.00618889 0.0089836 -0.00888808 0.00449618 -0.00118828 0.00324053 -0.0056234 -0.00629915 -0.00551754 -0.00648682 0.00569999 0.00203584 -0.00954411 0.0062454 -0.00334038 -0.00417205 0.0078466 -0.0100074 0.000930695 0.00278053 -0.00791839 -0.00860078 -0.00847707 -0.00982707 0.00702034 0.00895884 
463	0.00417902 0.00393207 0.00500714 0.00877061 -0.00145334 -0.00233909 -0.00582801 -0.003459 0.0101163 0.00883292 0.00768506 0.00277235 -0.000569536 -0.0060852 0.000956198 -0.000276724 -0.00622888 -0.00440675 -0.00663416 0.00536105 0.00282613 -0.0047323 0.00595076 -0.00282589 -0.00310583 -0.000137521 -0.000135462 0.00942378 0.00851759 0.00559665 -0.00789913 0.0100683 0.0085952 0.0036727 -0.00299378 -0.00497686 -0.00970625 0.00630438 -0.00261589 0.00329419 -0.00720244 -0.00920574 0.00559015 0.00672266 0.00726136 0.00614253 -0.00299413 -0.00959114 -0.00235882 0.00622041 
464	0.00845109 -0.000244072 -0.0101759 0.000410061 0.00845374 0.0058238 0.00243674 -0.00110694 0.00467887 -0.00549806 -0.00185278 -0.00923263 -0.00539376 -0.00142733 0.0105165 0.00807951 0.0034553 4.3282e-05 0.000264929 0.0066204 0.00490207 -0.00564287 0.00379914 -0.00656611 -0.00687226 -0.00727919 -0.00702694 7.90698e-06 0.00160902 0.00491296 -0.0044589 0.0101095 0.00537363 0.00441824 0.00123235 -0.00290843 0.00441438 0.0102318 0.00924234 -0.00368916 0.000490059 0.0036589 -0.00847853 -0.00854281 0.00382856 -0.00105645 -0.000465367 0.00464465 0.00954365 0.00630932 
465	0.00585043 -0.00798508 0.00340894 -0.0040509 0.00476745 0.00329851 0.00164592 -0.00459151 0.00012446 0.0048611 -0.00234043 0.00824679 -0.00560536 -0.00102455 -0.00424202 -0.00372594 0.00891096 -0.00727948 -0.00975006 -0.00220444 0.00177899 -0.00448646 0.0084301 0.00875641 -0.00870767 -0.00771496 0.00508216 0.00831283 0.00949324 0.00790157 -0.000150448 -0.00710326 0.00306213 0.00120251 -0.0056087 -2.23015e-05 -0.000527705 0.00643729 -0.00226459 -0.00941454 -0.00674562 -0.00962486 0.00625957 0.00204844 -0.00566726 -0.0022886 0.00739371 -0.000870839 -0.00744771 -0.00625541 
466	-0.00135327 0.00880759 0.00645646 -0.00218832 0.00439609 -0.000384468 0.00995826 -0.00692369 0.00248282 -0.00180163 -0.0021258 -0.00581559 -0.0042056 -0.0052193 -0.00119672 0.000216944 0.00240456 0.00882032 0.00555149 -0.00332775 0.000513853 0.00624356 0.00336113 -0.00824768 0.00400485 0.00895164 1.65319e-05 -0.00131455 0.00138822 0.00148699 0.00736604 -0.00636658 0.0081651 0.00289985 3.68951e-05 0.00530883 -0.00834008 0.000353138 -0.00738112 0.000581836 0.0089859 -0.00288496 0.0017996 0.0061927 0.00325198 0.000733456 -0.00411391 -0.00120959 0.00496865 -0.00363122 
467	-0.005323 -0.00846825 0.00968065 0.00339438 0.00010061 0.00436978 -0.00920958 0.00376374 -0.00637544 0.00969448 -0.0064846 0.00611915 0.00676272 0.00572057 -0.00087248 -0.00702386 0.00685742 -0.00429795 0.00230394 -0.00773586 0.0100304 -0.00983925 0.000731725 -0.00713482 0.00198545 -0.00877266 -0.00456218 -0.00552112 0.00131687 0.00784248 -0.00331908 -0.00330846 0.00197011 0.00987115 0.00114051 0.000179974 -0.00903589 -0.00903783 -0.0012992 -0.000792443 0.00755761 -0.00450045 0.000714016 -0.000790561 -0.00272195 7.35575e-05 0.00707328 0.000318279 0.00208673 0.00594045 
468	0.00347432 -0.00201417 0.00116242 0.00653027 0.000564527 -0.00482621 -0.00125821 0.00546072 0.00177104 0.00591152 0.00870701 -0.00780118 0.00112422 0.00761646 -0.00631866 -0.00863183 0.00932212 0.0073423 0.000864713 -0.00294729 0.00456955 0.00985958 0.0093593 0.00952673 0.00363415 -0.000800253 -0.00876399 0.00843403 -0.00609865 -0.00356114 -0.00173187 0.00213137 -0.00829402 0.00122994 -0.00832987 -0.00349182 -0.00447014 0.000900163 0.00225738 0.0091727 0.00351647 0.000850836 0.00433272 0.00290263 0.00228708 -0.00723203 0.00911681 0.00845229 0.00723488 0.00801845 
469	0.00736793 -0.0057305 0.00166252 0.00015094 0.00880641 -0.00930522 -0.00419867 0.00389111 -0.00833493 -0.0038877 0.00692024 0.00484033 0.008238 -0.00626989 0.000749635 -0.0039666 -0.00866019 0.00858607 -0.00883784 -0.00366908 -0.00564111 -0.00217049 0.00613455 -0.00659218 0.000155781 -0.000699954 -0.000635264 -0.00180688 0.00399941 0.00387322 -0.00647255 -0.00969193 -5.4466e-05 5.74454e-05 0.000743167 0.00739184 0.00955406 -0.00263182 0.00761717 0.00921898 -0.0027224 -0.00983979 0.0036207 -0.00671153 0.00909579 -0.00728609 0.00597727 -0.00829201 -0.00255722 0.00174021 
470	0.00589306 -0.00700686 0.00198392 0.00162276 0.00196193 -0.000425806 0.00891383 -0.00647795 -0.00461278 -5.33062e-07 0.00293106 0.0055242 0.000875821 0.00792847 -0.000666598 0.00944267 -0.00441644 -0.00126635 0.00896969 -0.00427637 -0.00685612 -0.00291358 0.00656271 -0.00259178 -0.00877779 -0.00130285 -0.00726059 0.00930769 -0.00705919 0.00712283 0.00247906 0.00346002 -0.00779664 -0.00910051 -0.00203156 -0.00299643 -0.00657435 0.00757128 -0.00404586 0.00551604 0.00396877 0.00333932 -0.00104662 0.00246805 0.00687896 0.00286175 -0.00197972 0.000269717 -0.00336665 -0.00631513 
471	-0.00677922 0.00199918 0.00425987 -4.95094e-05 -0.00274248 -0.00906602 0.00282887 -0.000491866 0.00582255 -0.00139493 -0.0033419 -0.0026816 0.00259763 0.00165842 -0.00316142 0.00334693 0.000879879 -0.00334963 0.00120732 0.00919041 -0.000194452 -0.00243071 -0.000817911 0.00134317 -0.00337844 -0.00498052 -0.00635639 -0.00616982 -0.00353688 0.0048002 -0.00309196 -0.00851109 -0.00927093 -0.00622325 0.00179491 -0.00121673 -0.00420939 0.00116799 0.00914022 -0.00543997 -0.0047068 -0.00793612 0.00345274 0.00589747 -0.00647386 -0.003458 0.00761454 0.00656627 0.000319855 -0.00112578 
472	-0.0091638 0.00731493 0.00690209 -0.00462189 -0.00522823 -0.00862515 0.00117049 -0.00817108 -0.00522922 0.00951455 -0.00604 0.00316793 0.00349079 0.00897213 -0.00443524 0.00893082 -0.00934755 0.00228777 0.00858061 0.00921132 0.00629229 0.000438456 0.00573796 -0.00376305 0.000401528 0.00967658 -0.00959569 -0.00242862 0.000689529 -0.00107108 -0.00262815 0.00547957 0.000613822 -0.00795579 -0.00369707 -0.000331284 0.00978163 0.00590123 0.00798427 0.00931567 -0.00868842 0.00634308 0.00244596 0.0101398 -0.0046711 -0.00987918 0.00157946 0.00199001 0.00428072 0.00297764 
473	-0.0086122 0.00741825 0.00118424 0.00122238 0.00999276 -0.00999938 -0.00465915 0.0050905 0.00688695 0.00614456 -0.000252612 -0.00418118 0.00621862 -0.00781559 -3.06431e-05 0.00985242 0.00992505 -0.0102311 0.00737931 -2.00219e-05 -0.00729745 -0.00476836 -4.5879e-05 -0.00837666 0.00876067 -0.00351587 -0.0054397 0.00973248 0.00826471 -0.0043108 -0.00994911 -0.00718458 -0.00577844 0.00296704 0.00145022 0.0054093 -0.00167773 -0.0081269 -0.00361761 -0.00579829 -0.00943763 0.00923764 -0.00454146 0.00435247 -0.00665975 0.00486856 0.000397011 0.00264087 -0.00898709 -0.00415737 
474	-0.00479118 0.00578685 9.96397e-05 0.00239299 -0.00859264 0.000270133 0.00790953 0.00603173 0.00127507 -0.00615943 -0.0077808 -0.00676349 0.00183984 0.00246644 -0.00885004 -0.00841821 0.00484002 -0.00541896 -0.00919731 -0.000869154 0.00338284 -0.00362929 -0.00766976 -0.00573381 0.00781173 -0.00500561 -5.9252e-06 -0.00328965 0.000383908 -0.000155009 -0.0077873 -0.00312518 0.00247753 0.00890703 -0.00453171 -0.000138894 0.00984213 0.00200888 -0.00919787 0.00118151 -0.0070851 0.0086843 0.00776974 0.00026096 -0.0100213 -0.00263834 0.00793307 -0.0101791 0.00432184 -0.00889522 
475	0.000427094 -0.00943902 0.00485546 -0.0111004 0.00113731 0.00133714 0.00948555 0.00672688 0.00861369 -0.000801666 -0.0030726 -0.0095117 -0.00785906 0.0101667 0.00119779 0.00719342 0.00431513 0.00292599 0.000148925 -0.00622577 -0.00152651 -0.00497545 -0.00549782 -0.00595788 -0.00669347 0.00530633 0.00404605 0.00326949 -0.00591554 -0.00671004 0.00404094 -0.00198148 0.00598502 0.00483467 0.00584491 -0.006628 -0.00872298 -0.00548672 -0.00712165 -0.00661784 0.00518369 -0.00778684 0.000397881 0.00522122 -0.00363695 -0.00379173 0.00481938 -0.00437588 -0.00317518 -0.00656698 
476	0.00186256 -0.0089992 -0.00960141 -0.00889971 -0.00926929 -0.00100188 -0.0058237 -0.0057064 -0.00295429 0.00405875 -0.00575626 0.00817033 0.00373829 0.00349789 -0.00655108 -0.00519244 -0.00168213 -0.00896384 -0.0086028 0.00860426 0.00439139 -0.00547782 0.00414728 0.00507154 -0.00841602 -0.00723285 0.00750727 -0.00240231 0.00614292 0.000679078 -0.00825956 -0.00714704 -0.0099089 -0.00478146 -0.00796089 0.00871174 0.00218458 0.00172806 0.000992958 -0.00961979 0.00513454 -0.00316199 0.00586857 -0.0077759 0.00427095 -0.00501095 -0.00857063 0.00310932 -0.00127553 0.0053207 
477	0.00236407 0.000779103 0.0016338 -0.00539603 0.00596245 0.00329691 -0.00652835 0.0028247 0.00704379 0.000220488 0.004191 -0.00140275 -0.00294963 0.00274334 0.0045041 -0.00676344 -0.00139941 -0.0100452 0.00615221 -0.00612331 -0.00537166 -5.4479e-05 -0.00722903 0.00537099 -0.00186707 -0.00924879 -0.000534385 -0.0021553 0.00407232 -0.00859696 -0.00720427 -0.00513711 -0.0087524 0.00102794 -0.00513477 0.00648857 -0.0030263 -0.00176753 0.00845741 -6.2e-05 0.00280761 -0.00554826 -0.00152039 0.00474379 -0.00564915 0.00379916 -0.0061637 -0.00665057 0.00389259 -0.00205832 
478	-0.00503716 -0.00553925 -0.00916947 0.00710222 0.00260952 -0.00355876 -0.0071439 0.00869988 0.0053746 -0.00375778 -0.00385778 -0.00815279 0.00762318 -0.00316196 0.00324255 0.0097727 0.00235023 -0.00512768 -0.00426025 -0.0069151 0.00342717 -0.00232697 -0.00372247 0.00124968 0.00293755 0.0055749 -0.00379259 0.00908977 -0.00468288 0.00439323 0.00138647 0.00439196 -0.00115056 0.00630164 0.00399544 -0.00383989 0.0091664 0.00951672 0.00731955 0.00531416 -0.0100123 -0.00179417 0.00365831 -0.00729104 -0.00708149 0.00530282 -0.00494571 0.0091195 0.00466696 0.00261566 
479	-0.00364464 -0.00990173 -0.00394973 -0.00294525 0.00272366 -0.00275739 0.00714883 -0.00816798 -0.00860971 -0.00956478 -0.000112091 -0.00792279 0.00508452 -0.0028126 -0.00162703 0.00157137 -0.00276412 -0.00513542 0.00853705 -0.00312214 -0.00417425 -0.00171751 -0.0024874 0.00747283 -0.00816984 -0.00481813 0.00195623 -0.00954675 0.00791687 0.00078107 0.00453929 -0.00525115 -0.00217441 -0.00757558 -0.00480428 0.00581774 0.00558223 0.00751299 0.00272327 -0.00485867 -0.00685799 0.00743878 0.00340962 0.00420452 0.00868897 0.00301134 0.00949233 -0.00772914 -0.0086689 0.00219919 
480	-0.00421157 0.00559676 -0.00815623 0.00237963 -0.00861601 -0.00498931 -0.00313938 -0.00694948 0.00218659 -0.00487829 0.00605109 0.000309659 0.00613295 0.00434608 0.00607422 0.00524717 -0.00951162 -0.00724891 0.00109365 -0.00603872 -0.00725267 -0.000113129 -0.00694607 0.000223697 -0.00710435 0.00883553 -0.00459125 0.00862916 0.000925055 -0.00991504 0.00793418 -0.00625729 -0.00676686 -0.00745126 0.00248273 -0.00643292 0.00735391 0.0013909 0.00754518 -0.00502018 -0.00193371 -0.00615068 0.000648998 0.00275461 -0.00830962 0.00639188 -0.00643284 0.00539923 -0.00251721 -0.00261569 
481	0.00161713 -0.00533329 -0.00960129 0.00537166 -0.00752273 -0.00918716 0.00532514 -0.00929798 -0.00589285 0.00884965 0.00577124 -0.00751852 0.000282146 -0.00712593 -0.00338703 -0.00870034 0.00734887 0.00768207 0.00957074 -0.00582232 -0.00960699 0.000228644 -0.00300043 -0.00406225 -0.000582716 0.000473749 -0.00108091 0.00157799 -0.00998531 0.00255734 -0.00962269 0.00602429 -0.00777844 -0.00163126 0.00608336 -0.00925596 0.00992825 0.000990997 -0.00896205 -0.00021377 0.00615434 0.0026862 -0.00156328 -0.000864866 -0.00702465 -0.00511906 0.00227184 0.00804589 0.009449 -0.00279809 
482	-0.0014103 -0.0011076 -0.00814244 -0.000568667 0.00132283 0.00512873 0.00431493 -0.00246754 0.00650363 0.0059695 -0.00292576 0.00872116 -0.00844882 0.0021922 0.00565246 0.0029217 -0.00799255 -0.00699193 0.000982746 0.00282713 0.00476005 0.00497368 0.00846153 -0.00161118 -0.00789404 0.00358788 0.00512796 -0.00978883 0.00945696 -0.00919238 -0.00650717 -0.00883844 -0.00767506 -0.007597 0.00844724 -0.00842847 0.00480488 0.00266698 -0.000587057 0.00625066 -0.00482781 -0.00984398 0.00906247 0.00427315 0.00422956 0.00398275 0.00637262 -0.00108664 0.00339716 0.00190045 
483	0.00337953 0.00209001 0.00862887 -0.00292729 0.00187442 -0.00243147 -0.00510052 -0.0062652 0.00761147 -0.00452591 0.00939623 -0.00815002 -0.00642533 0.0055043 -0.00403144 -0.00137006 -0.00490378 -0.00609534 -0.00671108 0.00866322 -0.000774659 -0.00430381 -0.00887551 0.00133389 -0.00816493 -0.00819277 -0.00145 0.00969478 -0.00818078 -0.00079834 0.00754896 0.00152061 -0.00155882 0.00377452 -0.000540072 0.00954388 0.000656141 -0.00920998 -0.00191824 -0.00563647 -0.00244727 0.00210976 -0.0019044 -0.00938742 0.000129628 0.00808294 -0.00600995 0.00363936 -0.000814383 -0.00337169 
484	-0.00640993 -0.00634409 -0.00929489 0.00317733 -0.00785137 -0.00642574 0.00660064 -0.00598755 -0.00515041 -0.00340488 -0.00335556 -0.00547275 -0.00950036 0.00775272 0.00229052 -0.00795382 -0.00447273 0.00563645 0.00377483 -0.00981498 0.00178856 -0.000447098 0.00872805 -0.000352883 0.00570432 0.00533351 0.0039175 -0.00599898 0.00364683 -3.15636e-05 0.000331199 -0.00676427 0.00410127 0.00643066 -0.00453154 0.0067431 -0.00721891 0.00031556 0.00911347 0.00431447 0.00191829 0.000964216 0.00509166 0.00507078 0.0037122 0.0026212 0.00251159 -0.00211335 0.00177904 -0.00776725 
485	-0.00166489 0.00288757 0.00533262 -0.00246107 0.00806306 -0.00129827 -0.00822869 0.00580065 0.000901234 -0.00842889 0.00061711 0.00502045 -0.00251357 -0.000565913 0.0077276 0.00823001 -0.00830538 -0.00350063 -0.00727547 -0.000586744 0.00261296 -0.00562785 -0.000499771 -0.00431627 -0.00257148 0.00634509 -0.00787714 -0.00201277 -0.00703527 -0.00537126 0.00876709 -0.00678234 -0.00475307 0.000207017 0.00500703 -0.00312859 0.00243744 0.00399565 -0.000120888 -0.00235629 0.00960972 0.0056154 -5.45322e-05 -0.00572275 0.00497461 -0.00407074 -0.00699077 -0.00667723 -0.00891295 -0.00498178 
486	-0.00518965 -0.00868867 0.00647947 0.00718266 0.00141149 -0.00724931 -0.00130186 -0.00130528 -0.00353117 0.00894226 -0.00394022 0.00108041 -0.000376949 0.00375692 -0.00608778 0.00471178 -0.00273099 -0.010136 0.00539736 -0.00501508 0.00627818 -0.00786184 -0.00806087 0.00384316 -0.0100251 0.00524041 -0.0027993 -0.000634342 -0.00908676 -0.000809358 0.00973632 0.00251077 0.00523333 -0.00039866 0.00939672 -0.0044544 0.00807383 -0.000595329 -0.00612502 -0.00603934 -0.00644276 0.0053832 -0.00869905 -0.00345333 -0.00455569 0.00526046 -0.00930738 -0.00308712 0.00984875 -0.000430009 
487	0.00365178 0.00205269 -0.0049532 -0.00483518 0.0095 0.00788961 0.00448368 -0.000994075 -0.00486038 0.00293819 -0.00437061 0.00419612 0.00184222 0.00363239 -0.000521411 -0.000145746 0.008399 -0.00668411 -0.00934028 -0.00673656 0.00393861 0.00112987 -0.00612124 0.00886974 -0.00571114 0.00413082 0.00906544 -0.00373669 -0.00485334 -0.0015234 -0.00807319 -0.0063743 0.00441346 -0.0075722 0.00021405 0.00933243 0.00862628 -0.00886184 0.00309204 -0.00773355 0.0043289 0.0027734 -0.00142245 0.00821805 0.00275942 0.00985411 -0.00821183 0.00789924 0.00124789 0.00168817 
